Woord;Positive;Negative;Trust;Surprise;Joy;Sadness;Fear;Disgust;Anger;Anticipation
uitgraven;0;0;0;0;0;0;0;0;0;0
uitgraving;0;1;0;1;0;0;0;0;0;1
uithoudingsvermogen;1;0;0;0;0;0;0;0;0;0
uitkering;0;1;0;0;0;1;0;0;0;0
uitlaat;0;1;0;0;0;0;0;0;0;0
uitladen;0;0;0;0;0;0;0;0;0;0
uitleg;0;0;0;0;0;0;0;0;0;0
uitleggen;1;0;1;0;0;0;0;0;0;0
uitlegging;0;0;0;0;0;0;0;0;0;0
uitlevering;0;0;0;0;0;0;0;0;0;0
uitlokken;0;0;0;0;0;0;0;0;0;0
uitmunten;1;0;1;1;1;0;0;0;0;1
uitmuntend;1;0;0;0;0;0;0;0;0;0
uitmuntendheid;1;0;1;0;1;0;0;1;0;0
uitputting;0;1;0;0;0;1;0;0;0;1
uitroeien;0;1;0;0;0;1;1;0;1;0
uitroeiing;0;1;0;0;0;0;1;1;1;0
uitroepen;0;0;0;1;0;0;0;0;0;0
uitrusten;0;0;0;0;0;0;0;0;0;0
uitrusting;0;0;0;0;0;0;0;0;0;0
uitschot;0;1;0;0;0;1;0;1;0;0
uitsluiting;0;1;0;0;0;1;1;1;0;0
uitsnijding;0;0;0;0;0;0;0;0;0;0
uitspraak;0;0;0;0;0;0;0;0;0;0
uitspreken;0;0;0;0;0;0;0;0;0;0
uitstappen;0;0;0;0;0;0;0;0;0;0
uitstekend;1;1;1;0;1;0;0;0;0;0
uitstel;0;1;0;0;0;0;0;0;0;0
uitstellen;0;0;0;0;0;0;0;0;0;0
uitstorting;0;0;0;0;0;0;0;0;0;0
uitstralen;1;0;0;0;0;0;0;0;0;0
uittocht;0;0;0;0;0;0;0;0;0;0
uittreksel;0;0;0;0;0;0;0;0;0;0
uitverkoren;1;0;1;0;0;0;0;0;0;0
uitvinden;0;0;0;0;0;0;0;0;0;0
uitvinder;1;0;0;0;0;0;0;0;0;0
uitvinding;0;0;0;0;0;0;0;0;0;0
uitvoer;0;0;0;0;0;0;0;0;0;0
uitvoerbaar;0;0;0;0;0;0;0;0;0;0
uitvoeren;0;0;0;0;0;0;0;0;0;0
uitvoerend;0;0;0;0;0;0;0;0;0;0
uitwendig;0;0;0;0;0;0;0;0;0;0
uitwerken;0;0;0;0;0;0;0;0;0;0
uitwerking;1;0;0;0;0;0;0;0;0;0
uitwerpen;0;1;0;0;0;0;0;0;0;0
uitwerping;0;1;0;0;0;0;0;0;0;0
uitwerpsel;0;1;0;0;0;0;0;1;0;0
uitwerpselen;0;1;0;0;0;0;0;1;0;0
uitwisseling;1;0;1;0;0;0;0;0;0;0
uitzenden;0;0;0;0;0;0;0;0;0;0
uitzending;0;0;0;0;0;0;0;0;0;0
uitzetten;0;1;0;0;0;1;0;0;0;0
uitzetting;0;1;0;0;0;1;1;1;1;0
uitzicht;0;0;0;0;0;0;0;0;0;0
uitzondering;0;0;0;0;0;0;0;0;0;0
uitzweten;0;0;0;0;0;0;0;0;0;0
unapproved;0;1;0;0;0;0;0;0;0;0
unie;0;0;0;0;0;0;0;0;0;0
uniform;0;0;0;0;0;0;0;0;0;0
unit;0;0;0;0;0;0;0;0;0;0
universeel;0;0;0;0;0;0;0;0;0;0
universiteit;1;0;0;0;0;0;0;0;0;1
urgent;0;1;0;1;0;0;1;0;0;1
utility;1;0;0;0;0;0;0;0;0;0
uur;0;0;0;0;0;0;0;0;0;0
uurwerk;0;0;0;0;0;0;0;0;0;0
vaag;0;1;0;0;0;0;0;0;0;0
vaak;0;0;0;0;0;0;0;0;0;0
vaandrig;1;0;0;0;0;0;0;0;0;0
vaargeul;0;0;0;0;0;0;0;0;0;0
vaars;0;0;0;0;0;0;0;0;0;0
vaartuig;0;0;0;0;0;0;0;0;0;0
vaarwel;0;0;0;0;0;0;0;0;0;1
vacature;0;1;0;0;0;0;0;0;0;0
vaccin;1;0;0;0;0;0;0;0;0;0
vaccinatie;0;0;0;0;0;0;0;0;0;0
vacuüm;0;0;0;0;0;0;0;0;0;0
vader;0;0;1;0;0;0;0;0;0;0
vaderlandslievend;0;0;0;0;0;0;0;0;0;0
vak;0;0;0;0;0;0;0;0;0;0
vakantie;1;0;0;0;1;0;0;0;0;1
val;0;1;0;0;0;1;1;0;0;0
vallei;0;0;0;0;0;0;0;0;0;0
vallen;0;1;0;0;0;1;0;0;0;0
vallend;0;1;0;0;0;1;0;0;0;0
vals;0;1;0;0;0;0;0;1;1;0
valsheid;0;1;1;0;0;0;0;1;1;0
valuta;0;0;0;0;0;0;0;0;0;0
vampier;0;1;0;0;0;0;1;1;1;0
van mening;0;0;0;0;0;0;0;0;0;0
van plan zijn;0;0;1;0;0;0;0;0;0;0
van streek;0;1;0;0;0;1;0;0;1;0
vandaag;0;0;0;0;0;0;0;0;0;0
vangen;0;1;0;0;0;0;0;0;0;0
vanger;0;1;0;0;0;0;1;0;0;0
vangst;0;0;0;1;0;0;0;0;0;0
vanille;0;0;0;0;0;0;0;0;0;0
varen;0;0;0;0;0;0;0;0;0;0
variatie;0;0;0;0;0;0;0;0;0;0
variaties;0;0;0;0;0;0;0;0;0;0
variëren;0;0;0;0;0;0;0;0;0;0
varken;0;1;0;0;0;0;0;1;0;0
vast;0;0;1;1;0;0;0;0;0;0
vastberadenheid;1;0;1;0;0;0;0;0;0;0
vastbesloten;1;0;0;0;0;0;0;0;0;0
vastend;0;1;0;0;0;1;0;0;0;0
vastgesteld;0;0;0;0;0;0;0;0;0;0
vasthoudend;1;0;0;0;0;0;0;0;0;0
vastmaken;0;0;0;0;0;0;0;0;0;0
vastsjorren;0;0;0;0;0;0;0;0;0;0
vat;0;0;0;0;0;0;0;0;0;0
vatbaar;1;0;0;0;0;0;0;0;0;0
vechten;0;1;0;0;0;0;0;0;1;0
vechter;0;0;0;0;0;0;0;0;0;0
vederwolk;0;0;0;0;0;0;0;0;0;0
vee;0;0;0;0;0;0;0;0;0;0
veeg;0;0;0;0;0;0;0;0;0;0
veelbelovend;1;0;0;0;1;0;0;0;0;1
veelbewogen;0;0;0;0;0;0;0;0;0;0
veeleisend;0;1;0;1;0;0;1;1;0;1
veeleisende;0;1;0;0;0;0;0;0;0;0
veelvuldig;0;0;0;0;0;0;0;0;0;0
veer;0;0;0;1;0;0;1;0;0;0
veerboot;0;0;0;0;0;0;0;0;0;0
veerkrachtig;1;0;0;0;0;0;0;0;0;0
veertig;0;0;0;0;0;0;0;0;0;0
veeteelt;1;0;1;0;0;0;0;0;0;0
veevoeder;0;0;0;0;0;0;0;0;0;0
vegen;0;0;0;0;0;0;0;0;0;0
veilige haven;1;0;1;0;0;0;0;0;0;0
veiligheid;0;0;0;0;0;0;0;0;0;0
veiling;0;0;0;0;0;0;0;0;0;1
veilingmeester;0;0;0;0;0;0;0;0;0;0
vel;0;0;0;0;0;0;0;0;0;0
veld;0;0;0;0;0;0;0;0;0;0
velours;0;0;0;0;0;0;0;0;0;0
venkel;0;0;0;0;0;0;0;0;0;0
vennootschap;0;0;0;0;0;0;0;0;0;0
venster;0;0;0;0;0;0;0;0;0;0
vent;0;0;0;0;0;0;0;0;0;0
venter;0;0;0;0;0;0;0;0;0;0
ver;0;0;0;0;0;0;0;0;0;0
verachtelijk;0;1;0;0;0;0;0;1;1;0
verachten;0;1;0;0;0;0;0;1;1;0
verafschuwen;0;1;0;0;0;0;1;1;1;0
veranderd;0;0;0;0;0;0;0;0;0;0
veranderen;0;0;0;0;0;0;0;0;0;0
verandering;0;0;0;0;0;0;1;0;0;0
veranderlijk;0;0;0;1;0;0;0;0;0;1
verantwoordelijk;1;0;1;0;0;0;0;0;0;0
verantwoordelijkheid;0;0;0;0;0;0;0;0;0;0
verantwoording;1;0;1;0;0;0;0;0;0;0
verbaal;0;0;0;0;0;0;0;0;0;0
verband;0;0;0;0;0;0;0;0;0;0
verbannen;0;1;0;0;0;1;1;1;1;0
verbanning;0;1;0;0;0;1;0;1;1;0
verbazen;0;0;0;1;0;0;0;0;0;0
verbazend;1;0;0;1;1;0;0;0;0;0
verbazing;1;0;0;1;1;0;0;0;0;0
verbeelden;0;0;0;0;0;0;0;0;0;0
verbeelding;1;0;0;0;1;0;0;0;0;1
verbergen;0;1;0;0;0;1;1;0;0;0
verbeteren;1;0;1;0;1;0;0;0;0;1
verbetering;1;0;0;0;0;0;0;0;0;0
verbeurd;0;1;0;0;0;0;0;0;0;0
verbeuren;0;1;0;0;0;1;0;0;1;0
verbeuring;0;1;0;0;0;1;1;0;0;0
verbieden;0;1;0;0;0;1;0;0;0;0
verbijsterd;0;1;0;1;0;0;1;0;0;0
verbijstering;0;0;0;1;0;0;1;0;0;0
verbindend;0;0;0;0;0;0;0;0;0;0
verbinding;0;0;0;0;0;0;0;0;0;0
verblijven;0;0;0;0;0;0;0;0;0;0
verblind;0;1;0;0;0;0;0;0;0;0
verbond;1;0;1;0;0;0;0;0;0;0
verborgen;0;1;0;1;0;0;1;0;0;1
verborgenheid;0;1;0;0;0;0;1;0;1;1
verbouwen;1;0;1;0;0;0;0;0;0;1
verbrand;0;1;0;0;0;0;0;1;0;0
verbranding;0;0;0;0;0;0;0;0;0;0
verbreden;0;0;0;0;0;0;0;0;0;0
verbreking;0;0;0;0;0;1;0;0;0;0
verbrokkeling;0;1;0;0;0;1;1;1;0;0
verbruik;0;0;0;0;0;0;0;0;0;0
verbruiken;0;0;0;0;0;0;0;0;0;0
verbuiging;0;0;0;0;0;0;0;0;0;0
verdachte;0;1;0;0;0;0;1;0;0;0
verdagen;0;0;0;0;0;0;0;0;0;0
verdaging;0;0;0;0;0;0;0;0;0;0
verdamping;0;0;0;0;0;0;0;0;0;0
verdedigbaar;0;0;0;0;0;0;0;0;0;0
verdedigde;1;0;1;0;0;0;0;0;0;0
verdedigen;1;0;0;0;0;0;1;0;0;0
verdediger;1;0;1;0;0;0;0;0;0;0
verdeeld;0;0;0;0;0;0;0;0;0;0
verdelen;0;0;0;0;0;0;0;0;0;0
verdeling;0;0;0;0;0;0;0;0;0;0
verder;0;0;0;0;0;0;0;0;0;0
verderf;0;1;0;0;0;0;1;1;1;0
verdichting;0;0;0;0;0;0;0;0;0;0
verdichtsel;0;0;0;0;0;0;0;0;0;0
verdienden;1;0;0;0;0;0;0;0;0;0
verdienen;1;0;1;0;0;0;0;0;1;1
verdienstelijk;0;0;0;0;0;0;0;0;0;0
verdiensten;0;0;0;0;0;0;0;0;0;0
verdiepen;0;0;0;0;0;0;0;0;0;0
verdiept;0;0;0;0;0;0;0;0;0;0
verdikken;0;0;0;0;0;0;0;0;0;0
verdisconteerd;0;0;0;0;0;0;0;0;0;0
verdoemde;0;1;0;0;0;1;1;0;0;0
verdoemenis;0;1;0;0;0;1;1;0;1;0
verdorven;0;1;0;0;0;1;1;1;1;1
verdorvenheid;0;1;0;0;0;0;0;1;1;0
verdoving;0;0;0;0;0;0;0;0;0;0
verdovingsmiddel;0;0;0;0;0;0;0;0;0;0
verdraagzaamheid;1;0;0;0;0;0;0;0;0;0
verdriet;0;1;0;0;0;1;0;1;0;0
verdrijven;0;1;0;0;0;1;1;1;1;0
verdrijving;0;1;0;0;0;1;1;1;1;0
verdringen;0;1;0;0;0;0;0;0;0;0
verdrinken;0;1;0;0;0;1;1;0;0;0
verdroogd;0;1;0;0;0;0;0;0;0;0
verdubbelde;0;0;0;0;0;0;0;0;0;0
verdubbeling;0;0;0;0;0;0;0;0;0;0
verduidelijken;1;0;0;0;0;0;0;0;0;0
verduisterd;0;1;0;0;0;1;1;0;0;0
verduisteren;0;1;0;0;0;1;1;0;0;0
verduistering;0;1;0;0;0;0;0;0;0;0
verdund;0;0;0;0;0;0;0;0;0;0
verdunnen;0;1;0;0;0;0;0;0;0;0
verdunning;0;0;0;0;0;0;0;0;0;0
verduren;1;0;0;0;0;0;0;0;0;0
verdwijnen;0;0;0;0;0;0;1;0;0;0
verdwijning;0;0;0;0;0;0;0;0;0;0
vereffenen;0;0;0;0;0;0;0;0;0;0
verenigbaar;1;0;0;0;0;0;0;0;0;0
verenigbaarheid;1;0;0;0;0;0;0;0;0;0
verenigen;0;0;0;0;0;0;0;0;0;0
vereniging;0;0;1;0;0;0;0;0;0;0
verergerd;0;1;0;0;0;0;0;0;1;0
verergering;0;1;0;0;0;0;0;1;1;0
verf;0;0;0;0;0;0;0;0;0;0
verfijnen;1;0;0;0;0;0;0;0;0;0
verfraaien;0;0;0;0;0;0;0;0;0;0
verfraaiing;1;0;1;0;1;0;0;0;0;0
verfstof;0;0;0;0;0;0;0;0;0;0
vergadering;0;0;0;0;0;0;0;0;0;0
vergeetachtig;0;0;0;0;0;0;0;0;0;0
vergeetachtigheid;0;0;0;0;0;0;0;0;0;0
vergelijkbaar;0;0;0;0;0;0;0;0;0;0
vergelijken;0;0;0;0;0;0;0;0;0;0
vergelijkende;0;0;0;0;0;0;0;0;0;0
vergelijking;0;0;0;0;0;0;0;0;0;0
vergemakkelijken;1;0;0;0;0;0;0;0;0;0
vergeten;0;1;0;0;0;1;1;0;0;0
vergeten hoekje;0;1;0;0;0;1;0;0;0;0
vergeven;1;0;0;0;0;0;0;0;0;0
vergevensgezind;1;0;1;0;0;0;0;0;0;0
vergeving;1;0;0;0;0;0;0;0;0;0
vergezellen;0;0;0;0;0;0;0;0;0;0
vergissing;0;1;0;0;0;1;0;0;0;0
vergoeding;0;0;0;0;0;0;0;0;0;0
vergoelijken;1;0;0;0;0;0;0;0;0;0
vergrote;0;0;0;0;0;0;0;0;0;0
vergroten;1;0;0;0;0;0;0;0;0;0
verguld;0;0;0;0;0;0;0;0;0;0
vergunning;0;0;0;0;0;0;0;0;0;0
verhaal;0;0;0;0;0;0;0;0;0;0
verhaasten;0;0;0;0;0;0;0;0;0;0
verharden;0;0;0;0;0;0;0;0;0;0
verheerlijken;1;0;1;1;1;0;0;0;0;1
verheerlijking;1;0;1;0;1;0;0;0;0;0
verheffen;1;0;1;0;1;0;0;0;0;1
verheugen;1;0;1;1;1;0;0;0;0;1
verheven;1;0;1;0;1;0;0;0;0;0
verhogen;1;1;0;0;0;0;1;0;0;0
verhoging;0;0;0;0;0;0;0;0;0;0
verhuizing;0;0;0;0;0;0;0;0;0;0
verijdeld;0;1;0;0;0;0;0;0;0;0
verjaardag;1;0;0;1;1;0;0;0;0;1
verjagen;0;0;0;0;0;0;0;0;0;0
verkapt;0;0;0;0;0;0;0;0;0;0
verkeer;0;0;0;0;0;0;0;0;0;0
verkeerd;0;1;0;0;0;0;1;0;0;0
verkenner;0;0;0;0;0;0;0;0;0;0
verkering;1;0;1;0;1;0;0;0;0;1
verkiezen;1;0;1;0;0;0;0;0;0;0
verkiezing;0;0;0;0;0;0;0;0;0;0
verklaren;0;0;0;0;0;0;0;0;0;0
verklarend;1;0;0;0;0;0;0;0;0;0
verklaring;1;0;1;0;0;0;0;0;0;0
verkleind;0;1;0;0;0;1;1;0;0;0
verkleinwoord;0;0;0;0;0;0;0;0;0;0
verkleurde;0;1;0;0;0;1;0;1;0;0
verkleuring;0;1;0;0;0;0;0;1;0;0
verklikker;0;0;0;0;0;0;0;0;0;0
verkolen;0;0;0;0;0;0;0;0;0;0
verkoop;0;0;0;0;0;0;0;0;0;0
verkopen;0;0;0;0;0;0;0;0;0;0
verkoper;0;0;0;0;0;0;0;0;0;0
verlamde;0;1;0;0;0;1;1;0;0;0
verlangen;0;0;0;0;0;0;0;0;0;0
verlangend;1;0;0;0;0;0;0;0;0;0
verlate;0;1;0;0;0;0;0;0;0;0
verlaten;0;1;0;0;0;1;1;0;1;0
verlatenheid;0;1;0;1;0;1;1;0;1;0
verleden;0;0;0;0;0;0;0;0;0;0
verlegenheid;0;1;0;1;0;1;1;0;0;0
verleiden;0;0;0;0;0;0;0;0;0;0
verleiding;0;1;0;0;0;0;0;0;0;0
verlenen;0;0;0;0;0;0;0;0;0;0
verlengen;1;0;0;0;0;0;0;0;0;0
verlenging;0;0;0;0;0;0;0;0;0;0
verlevendigen;1;0;1;1;1;0;0;0;0;0
verlichten;1;0;1;0;1;0;0;0;0;0
verlichting;1;0;1;0;1;0;0;0;0;0
verlies;0;1;0;0;0;1;1;0;1;0
verliezen;0;1;0;1;0;1;1;1;1;0
verloofd;1;0;1;0;1;0;0;0;0;1
verloofde;0;0;0;0;0;0;0;0;0;0
verlopen;0;1;0;0;0;0;0;0;0;0
verloren;0;1;0;0;0;1;0;0;0;0
vermaak;1;0;1;1;1;0;0;0;0;1
vermaakt;1;0;0;0;1;0;0;0;0;0
vermaard;1;0;0;0;0;0;0;0;0;0
vermakelijk;1;0;0;0;1;0;0;0;0;0
vermaken;1;0;0;0;1;0;0;0;0;0
vermanen;1;0;0;0;0;0;0;0;0;0
vermaning;1;1;0;0;0;0;1;0;0;0
vermeende;0;0;0;0;0;0;0;0;0;0
vermenging;0;0;0;0;0;0;0;0;0;0
vermenigvuldigen;0;0;0;0;0;0;0;0;0;0
vermenigvuldiging;0;0;0;0;0;0;0;0;0;0
vermetel;0;0;0;0;0;0;0;0;0;0
vermetelheid;0;1;0;0;0;0;0;0;0;0
vermijden;0;1;0;0;0;0;1;0;0;0
vermijding;0;1;0;0;0;0;1;0;0;0
verminderd;0;1;0;0;0;0;0;0;0;0
verminderde;0;0;0;0;0;0;0;0;0;0
verminderen;1;1;0;0;0;1;0;0;0;1
vermindering;0;0;0;0;0;0;0;0;0;0
verminkt;0;1;0;0;0;1;0;0;0;0
vermoeden;0;0;0;0;0;0;0;0;0;1
vermoeid;0;1;0;0;0;1;0;0;0;0
vermoeidheid;0;1;0;0;0;0;0;0;0;0
vermogen;1;0;0;0;0;0;0;0;0;0
vermommen;0;0;0;0;0;0;0;0;0;0
vermoorden;0;1;0;0;0;0;1;0;1;0
vernederen;0;1;0;0;0;1;0;0;1;0
vernederende;0;1;0;0;0;1;1;1;0;0
vernedering;0;1;0;0;0;0;0;0;0;0
vernietigd;0;1;0;0;0;1;1;0;1;0
vernietigen;0;1;0;0;0;1;1;0;1;0
vernietigend;0;1;0;0;0;0;1;1;1;0
vernietiger;0;1;0;0;0;0;1;0;1;0
vernietiging;0;1;0;0;0;1;1;0;1;0
vernieuwen;1;0;0;0;0;0;0;0;0;1
veronachtzaming;0;1;0;0;0;0;0;0;0;0
veronderstellen;0;0;0;0;0;0;0;0;0;0
veronderstelling;0;0;0;0;0;0;0;0;0;0
veronderstelt;0;0;0;0;0;0;0;0;0;0
verontreinigde;0;1;0;0;0;1;1;1;0;0
verontreinigen;0;1;0;0;0;0;0;1;0;0
verontschuldigen;1;0;1;0;0;1;0;0;0;0
verontschuldigend;1;0;1;0;0;0;0;0;0;0
verontschuldiging;1;0;0;0;0;0;0;0;0;0
veroordelen;0;1;0;0;0;1;1;1;1;0
veroordeling;0;1;0;0;0;1;1;1;1;1
veroorloven;1;0;0;0;0;0;0;0;0;0
veroorzaakt;0;0;0;0;0;0;0;0;0;0
veroorzaken;0;0;0;0;0;0;0;0;0;0
verouderd;0;1;0;0;0;0;0;0;0;0
veroveraar;0;0;0;0;0;0;0;0;0;0
veroveren;0;0;0;0;0;0;0;0;0;0
verovering;0;1;0;0;0;0;1;0;1;0
verpakking;0;0;0;0;0;0;0;0;0;0
verplaatsing;0;0;0;0;0;0;0;0;0;0
verpleegster;1;0;1;0;0;0;0;0;0;0
verpletterd;0;1;0;0;0;1;1;1;1;0
verpletteren;0;0;0;0;0;0;0;0;0;0
verplicht;0;1;0;0;0;0;0;0;0;0
verraad;0;1;0;0;0;1;0;1;1;0
verraden;0;1;0;1;0;1;0;1;1;0
verrader;0;1;0;0;0;1;1;1;1;0
verrassing;1;0;0;1;1;0;1;0;0;0
verrast;0;0;0;0;0;0;0;0;0;0
verrekend;0;0;0;0;0;0;0;0;0;0
verrekijker;0;0;0;0;0;0;0;0;0;0
verrijken;1;0;0;0;0;0;0;0;0;0
verroeren;0;0;0;0;0;0;0;0;0;0
verrukkelijk;1;0;1;0;1;0;0;0;0;1
verrukt;1;0;0;1;1;0;0;0;0;1
vers;0;0;0;0;0;0;0;0;0;0
verscheidenheid;0;0;0;0;0;0;0;0;0;0
verscherpen;0;1;0;0;0;0;0;0;1;1
verschijning;0;0;0;1;0;0;1;0;0;0
verschil;0;0;0;0;0;0;0;0;0;0
verschillen;0;0;0;0;0;0;0;0;0;0
verschillend;1;1;0;0;0;0;0;0;0;0
verschoten;0;0;0;0;0;0;0;0;0;0
verschrikkelijk;0;1;0;1;0;1;1;1;1;0
verschrikken;0;1;0;1;0;1;1;0;0;0
verschrikking;0;1;0;1;0;1;1;1;1;0
verschuiving;0;0;0;0;0;0;0;0;0;0
verschuldigd;0;0;0;0;0;0;0;0;0;0
verschuldigd zijn;0;0;0;0;0;0;0;0;0;0
versie;0;0;0;0;0;0;0;0;0;0
versieren;0;0;0;0;0;0;0;0;0;0
versiering;0;0;0;0;0;0;0;0;0;0
verslagen;0;1;0;0;0;1;0;0;0;0
verslaggever;1;0;1;0;0;0;0;0;0;0
verslaving;0;1;0;0;0;0;0;0;0;0
verslechterd;0;1;0;0;0;1;0;1;0;0
verslechtering;0;1;0;0;0;0;0;0;0;0
versleten;0;1;0;0;0;1;0;0;0;0
versleutelen;0;0;0;0;0;0;0;0;0;0
verslinden;0;1;0;0;0;0;0;0;0;0
versnellen;0;0;0;0;0;0;0;0;0;1
versnelling;1;0;0;0;0;0;0;0;0;0
versperd;0;1;0;0;0;0;0;0;0;0
verspreide;0;0;0;0;0;0;0;0;0;0
verspreiden;1;0;0;0;0;0;0;0;0;0
verspreiding;0;0;0;0;0;0;0;0;0;0
verstand;1;0;0;0;0;0;0;0;0;0
versterken;1;0;0;0;0;0;0;0;0;0
versterking;0;0;0;0;0;0;0;0;0;0
verstoken;0;0;0;0;0;0;0;0;0;0
verstoord;0;1;0;0;0;1;0;0;1;0
verstoppen;0;0;0;0;0;0;0;0;0;0
verstoring;0;1;0;1;0;1;1;0;1;0
verstreken;0;0;0;0;0;0;0;0;0;0
verstrijken;0;0;0;0;0;0;0;0;0;0
verstrikking;0;1;0;0;0;0;0;0;0;0
verstrooid;0;1;0;0;0;0;0;0;1;0
verstrooien;0;0;0;0;0;0;0;0;0;0
versuft;0;1;0;0;0;0;0;0;0;0
vertakking;0;0;0;0;0;0;0;0;0;0
vertalen;0;0;0;0;0;0;0;0;0;0
vertaling;0;0;1;0;0;0;0;0;0;0
vertegenwoordigd;1;0;0;0;0;0;0;0;0;0
vertegenwoordiger;0;0;0;0;0;0;0;0;0;0
vertegenwoordiging;0;0;0;0;0;0;0;0;0;0
vertellen;0;0;0;0;0;0;0;0;0;0
verteren;0;0;0;0;0;0;0;0;0;0
vertoeven;0;0;0;0;0;0;0;0;0;0
vertraagd;0;1;0;0;0;0;0;0;0;0
vertragen;0;1;0;0;0;1;1;1;0;0
vertraging;0;1;0;0;0;1;1;1;1;0
vertrek;0;1;0;0;0;1;0;0;0;0
vertrekken;0;1;0;1;0;1;0;0;0;1
vertroebeld;0;1;0;0;0;1;0;0;0;0
vertrouwd;1;0;1;0;0;0;0;0;0;0
vertrouwd maken;0;0;0;0;0;0;0;0;0;0
vertrouwdheid;1;0;1;0;1;0;0;0;0;1
vertrouwelijk;0;0;1;0;0;0;0;0;0;0
vertrouwen;1;0;1;0;1;0;1;0;0;0
vervagen;0;1;0;0;0;0;0;0;0;0
verval;0;1;0;0;0;1;1;0;0;0
vervallen;0;1;0;0;0;1;0;1;0;0
vervalsen;0;1;0;0;0;0;0;1;0;0
vervalsing;0;1;0;0;0;0;0;0;1;0
vervalst;0;0;0;0;0;0;0;0;0;0
vervalste;0;1;0;0;0;0;0;0;0;0
vervaltijd;0;0;0;0;0;0;0;0;0;0
vervangen;0;0;0;0;0;0;0;0;0;0
vervanging;0;0;0;0;0;0;0;0;0;0
vervelen;0;1;0;0;0;0;0;0;0;0
vervelend;0;1;0;0;0;0;0;0;1;0
verveling;0;1;0;0;0;1;0;0;0;0
vervloekt;0;1;0;0;0;1;1;0;1;0
vervlogen;0;0;0;0;0;0;0;0;0;0
vervoegen;0;0;0;0;0;0;0;0;0;0
vervoeging;0;0;0;0;0;0;0;0;0;0
vervoer;0;0;0;0;0;0;0;0;0;0
vervoermiddel;0;0;0;0;0;0;0;0;0;0
vervolg;0;0;0;0;0;0;0;0;0;1
vervolgd;0;0;0;0;0;0;0;0;0;0
vervolgens;0;0;0;0;0;0;0;0;0;0
vervormen;0;1;0;0;0;0;0;1;0;0
vervorming;0;1;0;0;0;0;0;0;0;0
vervreemd;0;1;0;0;0;1;0;0;0;0
vervreemden;0;1;0;0;0;0;0;1;1;0
vervreemding;0;1;0;0;0;1;1;1;1;0
vervuiling;0;1;0;0;0;0;0;1;0;0
vervullen;1;0;0;0;1;0;0;0;0;0
vervulling;1;0;0;0;0;0;0;0;0;0
verwaand;0;1;0;0;0;0;0;0;0;0
verwaandheid;0;1;0;0;0;0;0;0;0;0
verwaarlozing;0;1;0;0;0;0;0;0;0;0
verwacht;0;0;0;0;0;0;0;0;0;1
verwachten;1;0;1;1;0;0;0;0;0;1
verwachtend;0;0;0;0;0;0;0;0;0;1
verwachting;1;0;0;0;0;0;0;0;0;1
verwant;0;0;1;0;0;0;0;0;0;0
verward;0;1;0;0;0;1;1;1;1;0
verwarmer;0;0;0;0;0;0;0;0;0;0
verwarming;0;0;0;0;0;0;0;0;0;0
verwarren;0;1;0;0;0;0;0;0;0;0
verwarring;0;1;0;0;0;0;1;0;1;0
verweerder;0;0;0;0;0;1;1;0;1;0
verwelkomd;1;0;0;0;1;0;0;0;0;0
verwerpen;0;1;1;0;0;0;0;1;1;0
verwerpt;0;1;0;0;0;1;1;0;1;0
verwerven;1;0;0;0;0;0;0;0;0;1
verwijderen;0;1;0;0;0;1;1;0;1;0
verwijdering;0;1;0;0;0;0;0;0;0;0
verwijding;0;0;0;0;0;0;0;0;0;0
verwijfd;0;1;0;0;0;0;0;0;0;0
verwijzing;0;0;0;0;0;0;0;0;0;0
verwikkeld;0;1;0;0;0;0;0;0;0;0
verwilderd;0;1;0;0;0;1;0;0;0;0
verwoesten;0;1;0;0;0;1;1;0;1;0
verwoestende;0;1;1;0;0;1;1;1;1;0
verwoesting;0;1;0;1;0;1;1;0;1;0
verwonderd;0;0;0;1;0;0;0;0;0;0
verworpen;0;1;0;0;0;0;0;0;0;0
verwrongen;0;1;0;0;0;0;0;1;0;0
verzamelaar;0;0;0;0;0;0;0;0;0;0
verzamelde;0;0;0;0;0;0;0;0;0;0
verzamelen;0;0;0;0;0;0;0;0;0;0
verzameling;0;0;0;0;0;0;0;0;0;0
verzekerd;1;0;1;0;0;0;0;0;0;0
verzekeren;1;0;1;0;0;0;0;0;0;0
verzekering;0;0;0;0;0;0;0;0;0;0
verzending;0;0;0;0;0;0;0;0;0;0
verzinsel;0;1;1;0;0;0;0;0;0;0
verzoek;0;0;0;0;0;0;0;0;0;0
verzoenen;1;0;1;0;1;0;0;0;0;1
verzoening;1;0;1;0;1;0;0;0;0;0
verzoeten;0;0;0;0;0;0;0;0;0;0
verzuim;0;1;0;0;0;1;1;1;0;0
verzwakken;0;0;0;0;0;0;0;0;0;0
verzwakking;0;1;0;0;0;0;0;0;0;0
verzwakt;0;1;0;0;0;0;0;0;0;0
verzwarend;0;1;0;0;0;1;0;0;1;0
verzwelgen;0;0;0;0;0;0;0;0;0;1
vest;0;0;0;0;0;0;0;0;0;0
vestigen;0;0;1;0;0;0;0;0;0;0
vet;0;1;0;0;0;1;0;1;0;0
vete;0;1;0;0;0;0;0;0;1;0
veteraan;0;0;0;0;0;0;0;0;0;0
veto;0;1;0;0;0;0;0;0;1;0
vettig;0;1;0;0;0;1;0;1;0;0
veulen;0;0;0;0;0;0;0;0;0;0
vezelig;0;0;0;0;0;0;0;0;0;0
